time_s,raw_az_m_s2,filtered_rms_m_s2,requested_m_s,baseline_m_s,adaptive_m_s,speed_scale,state
6.08,8.419726163003618,0.41050280024582986,0.25,0.25,0.24886399999999997,0.9199999999999999,adapting
6.1,8.0947482706687,0.5293281625435197,0.25,0.25,0.24776,0.8800000000000008,adapting
6.12,9.35900820310328,0.5654449846308037,0.25,0.25,0.24631999999999998,0.8399999999999999,adapting
6.14,11.03883479067157,0.5816170028664762,0.25,0.25,0.24456000000000003,0.8000000000000007,adapting
6.16,11.574767051311639,0.6515335179754221,0.25,0.25,0.242496,0.7599999999999998,adapting
6.18,10.46927419483243,0.6799285536297922,0.25,0.25,0.24014400000000005,0.7200000000000006,adapting
6.2,8.748636545873566,0.6927036317810722,0.25,0.25,0.23751999999999998,0.6799999999999997,adapting
6.22,8.010201888829108,0.7602643162028146,0.25,0.25,0.23464000000000004,0.6400000000000006,adapting
6.24,8.939493386616874,0.79813982014378,0.25,0.25,0.23163999999999998,0.5999999999999996,adapting
6.26,10.673806613383041,0.8035724405208151,0.25,0.25,0.22884000000000004,0.5600000000000005,adapting
6.28,11.60309811117089,0.8521981102712188,0.25,0.25,0.22624,0.5199999999999996,adapting
6.3,10.86466345412651,0.8880258519206895,0.25,0.25,0.22383200000000006,0.4800000000000004,adapting
6.32,9.144025805167562,0.8919498792533606,0.25,0.25,0.22160000000000002,0.4399999999999995,adapting
6.34,8.038532948688358,0.9351568717963824,0.25,0.25,0.21952800000000006,0.40000000000000036,adapting
6.36,8.574465209328359,0.9762505545912463,0.25,0.25,0.21760000000000002,0.35999999999999943,adapting
6.38,10.254291796896727,0.9797935392389705,0.25,0.25,0.21580000000000005,0.3200000000000003,adapting
6.4,11.51855172933127,1.011916364536556,0.25,0.25,0.214112,0.27999999999999936,adapting
6.42,11.19357383699644,1.0520759875849477,0.25,0.25,0.21252400000000002,0.25,adapting
6.44,9.581050179584192,1.0564440567108253,0.25,0.25,0.21103599999999997,0.25,adapting
6.46,8.177961305561187,1.0825169477671575,0.25,0.25,0.209648,0.25,adapting
6.48,8.286859734096392,1.1245610800480512,0.25,0.25,0.20835999999999996,0.25,adapting
6.5,9.806650000000028,1.1313901009134044,0.25,0.25,0.20711,0.25,adapting
6.52,11.326440265903582,1.1471253512390025,0.25,0.25,0.20586000000000002,0.25,adapting
6.54,11.435338694438832,1.1589240302038926,0.25,0.25,0.20461,0.25,adapting
6.56,10.032249820415851,1.146423487022517,0.25,0.25,0.20336,0.25,adapting
6.58,8.419726163003586,1.1570328541791999,0.25,0.25,0.20210999999999998,0.25,adapting
6.6,8.094748270668717,1.1605121153702544,0.25,0.25,0.20086,0.25,adapting
6.62,9.359008203103228,1.136383380780347,0.25,0.25,0.19960999999999998,0.25,adapting
6.64,11.038834790671608,1.1428370165498183,0.25,0.25,0.19836,0.25,adapting
6.66,11.57476705131165,1.15913940215527,0.25,0.25,0.19710999999999998,0.25,adapting
6.68,10.46927419483248,1.1446066055231268,0.25,0.25,0.19586,0.25,adapting
6.7,8.748636545873525,1.1476708600321062,0.25,0.25,0.19460999999999998,0.25,adapting
6.72,8.010201888829105,1.1614657628949128,0.25,0.25,0.19336,0.25,adapting
6.74,8.939493386616919,1.1428031730823671,0.25,0.25,0.19210999999999998,0.25,adapting
6.76,10.673806613383084,1.139573186907466,0.25,0.25,0.19086,0.25,adapting
6.78,11.603098111170887,1.1589121319447842,0.25,0.25,0.18960999999999997,0.25,adapting
6.8,10.86466345412647,1.1477486414320324,0.25,0.25,0.18836,0.25,adapting
6.82,9.144025805167612,1.1414557716276073,0.25,0.25,0.18710999999999997,0.25,adapting
6.84,8.038532948688369,1.1596594889093288,0.25,0.25,0.18586,0.25,adapting
6.86,8.574465209328395,1.1492435148037474,0.25,0.25,0.18460999999999997,0.25,adapting
6.88,10.254291796896675,1.1373657438611013,0.25,0.25,0.18336,0.25,adapting
6.9,11.518551729331284,1.156480050147062,0.25,0.25,0.18210999999999997,0.25,adapting
6.92,11.193573836996409,1.1526352795047092,0.25,0.25,0.18086,0.25,adapting
6.94,9.581050179584246,1.1384597607580198,0.25,0.25,0.17960999999999996,0.25,adapting
6.96,8.177961305561166,1.155504666083805,0.25,0.25,0.17836,0.25,adapting
6.98,8.286859734096364,1.15490269614926,0.25,0.25,0.17710999999999996,0.25,adapting
7.0,9.806649999999975,1.1372393079976766,0.25,0.25,0.17586,0.25,adapting
7.02,11.326440265903608,1.1520315316177052,0.25,0.25,0.17461000000000002,0.25,adapting
7.04,11.435338694438855,1.157121200928868,0.25,0.25,0.17336,0.25,adapting
7.06,10.032249820415803,1.1387350673024925,0.25,0.25,0.17211,0.25,adapting
7.08,8.41972616300362,1.1499557799376492,0.25,0.25,0.17085999999999998,0.25,adapting
7.1,8.094748270668699,1.1588127704905864,0.25,0.25,0.16961,0.25,adapting
7.12,9.359008203103276,1.1395978139975047,0.25,0.25,0.16835999999999998,0.25,adapting
7.14,11.038834790671569,1.1466219074043764,0.25,0.25,0.16711,0.25,adapting
7.16,11.574767051311639,1.1597510279080905,0.25,0.25,0.16585999999999998,0.25,adapting
7.18,10.469274194832433,1.1418586230267258,0.25,0.25,0.16461,0.25,adapting
7.2,8.748636545873568,1.1442987201903827,0.25,0.25,0.16335999999999998,0.25,adapting
7.22,8.010201888829108,1.1602068433844022,0.25,0.25,0.16211,0.25,adapting
7.24,8.939493386616872,1.144062937286237,0.25,0.25,0.16085999999999998,0.25,adapting
7.26,10.673806613383038,1.1416368488515132,0.25,0.25,0.15961,0.25,adapting
7.28,11.60309811117089,1.1597577582175183,0.25,0.25,0.15835999999999997,0.25,adapting
7.3,10.864663454126513,1.1468668962930755,0.25,0.25,0.15711,0.25,adapting
7.32,9.144025805167566,1.1398741730553752,0.25,0.25,0.15585999999999997,0.25,adapting
7.34,8.03853294868836,1.1588155659567765,0.25,0.25,0.15461,0.25,adapting
7.36,8.574465209328356,1.1496254486162159,0.25,0.25,0.15335999999999997,0.25,adapting
7.38,10.254291796896723,1.1383733859860585,0.25,0.25,0.15211,0.25,adapting
7.4,11.518551729331268,1.1570981473699773,0.25,0.25,0.15085999999999997,0.25,adapting
7.42,11.193573836996443,1.152424695713701,0.25,0.25,0.14961,0.25,adapting
7.44,9.581050179584196,1.1377496236587283,0.25,0.25,0.14835999999999996,0.25,adapting
7.46,8.177961305561189,1.1549936545406012,0.25,0.25,0.14711,0.25,adapting
7.48,8.28685973409639,1.1549568175411298,0.25,0.25,0.14585999999999996,0.25,adapting
7.5,9.806649999999921,1.1376907198157047,0.25,0.25,0.14461,0.25,adapting
7.52,11.32644026590358,1.152406017588859,0.25,0.25,0.14336000000000002,0.25,adapting
7.54,11.435338694438833,1.1571227116110947,0.25,0.25,0.14211,0.25,adapting
7.56,10.032249820415855,1.1384359460500972,0.25,0.25,0.14086,0.25,adapting
7.58,8.41972616300359,1.1496708038686994,0.25,0.25,0.13960999999999998,0.25,adapting
7.6,8.094748270668715,1.1587726769845106,0.25,0.25,0.13836,0.25,adapting
7.62,9.359008203103224,1.1397827317627418,0.25,0.25,0.13710999999999998,0.25,adapting
7.64,11.038834790671604,1.1468266702600518,0.25,0.25,0.13586,0.25,adapting
7.66,11.57476705131165,1.1597996509387087,0.25,0.25,0.13460999999999998,0.25,adapting
7.68,10.469274194832483,1.1417434878486648,0.25,0.25,0.13336,0.25,adapting
7.7,8.748636545873529,1.1441504531192463,0.25,0.25,0.13210999999999998,0.25,adapting
7.72,8.010201888829105,1.1601564179687327,0.25,0.25,0.13086,0.25,adapting
7.74,8.939493386616915,1.1441302365173713,0.25,0.25,0.12960999999999998,0.25,adapting
7.76,10.67380661338308,1.1417406751509496,0.25,0.25,0.12836,0.25,adapting
7.78,11.603098111170887,1.1598024517393946,0.25,0.25,0.12710999999999997,0.25,adapting
7.8,10.864663454126473,1.1468285826985571,0.25,0.25,0.12586,0.25,adapting
7.82,9.144025805167614,1.1398018126758442,0.25,0.25,0.12460999999999997,0.25,adapting
7.84,8.038532948688369,1.1587776414636206,0.25,0.25,0.12336,0.25,adapting
7.86,8.574465209328391,1.1496453160422075,0.25,0.25,0.12210999999999997,0.25,adapting
7.88,10.254291796896672,1.1384226009695193,0.25,0.25,0.12086,0.25,adapting
7.9,11.518551729331282,1.1571285569239087,0.25,0.25,0.11960999999999997,0.25,adapting
7.92,11.193573836996412,1.1524155187057106,0.25,0.25,0.11835999999999999,0.25,adapting
7.94,9.581050179584249,1.1377165326933727,0.25,0.25,0.11710999999999996,0.25,adapting
7.96,8.177961305561167,1.154969879187775,0.25,0.25,0.11585999999999999,0.25,adapting
7.98,8.286859734096362,1.1549597865868029,0.25,0.25,0.11460999999999996,0.25,adapting
8.0,9.806649999999971,1.1377124778257213,0.25,0.25,0.11335999999999999,0.25,adapting
8.02,11.326440265903607,1.152424050752173,0.25,0.25,0.11211000000000002,0.25,adapting
8.04,11.435338694438899,1.1571229745267284,0.25,0.25,0.11086000000000004,0.25,adapting
8.06,10.032249820415704,1.1489452353770018,0.25,0.25,0.10960999999999996,0.25,adapting
8.08,8.419726163003624,1.1496573814635604,0.25,0.25,0.10835999999999998,0.25,adapting
8.1,8.094748270668699,1.1587708640344527,0.25,0.25,0.10711000000000001,0.25,adapting
8.12,9.359008203103173,1.1397915893894803,0.25,0.25,0.10586000000000004,0.25,adapting
8.14,11.03883479067164,1.1489441175262218,0.25,0.25,0.10460999999999995,0.25,adapting
8.16,11.57476705131164,1.1598020050767865,0.25,0.25,0.10335999999999998,0.25,adapting
8.18,10.469274194832437,1.1417380528223957,0.25,0.25,0.10211,0.25,adapting
8.2,8.748636545873653,1.1441434361894207,0.25,0.25,0.10086000000000003,0.25,adapting
8.22,8.010201888829116,1.1489444071413966,0.25,0.25,0.09960999999999995,0.25,adapting
8.24,8.939493386616869,1.1441334506008853,0.25,0.25,0.09835999999999998,0.25,adapting
8.26,10.673806613383034,1.1417456208203065,0.25,0.25,0.09711,0.25,adapting
8.28,11.603098111170883,1.1598045852559593,0.25,0.25,0.09586000000000003,0.25,adapting
8.3,10.864663454126433,1.1489446020241731,0.25,0.25,0.09460999999999994,0.25,adapting
8.32,9.14402580516757,1.1397983812196106,0.25,0.25,0.09335999999999997,0.25,adapting
8.34,8.03853294868836,1.1587758446247478,0.25,0.25,0.09211,0.25,adapting
8.36,8.57446520932828,1.1496462638010214,0.25,0.25,0.09086000000000002,0.25,adapting
8.38,10.254291796896819,1.148944340193342,0.25,0.25,0.08960999999999994,0.25,adapting
8.4,11.518551729331268,1.1571300039946577,0.25,0.25,0.08835999999999997,0.25,adapting
8.42,11.193573836996446,1.1524150845873529,0.25,0.25,0.08710999999999999,0.25,adapting
8.44,9.581050179584302,1.1377149620495266,0.25,0.25,0.08586000000000002,0.25,adapting
8.46,8.177961305561146,1.1489444716874164,0.25,0.25,0.08460999999999994,0.25,adapting
8.48,8.286859734096389,1.1549599285397545,0.25,0.25,0.08335999999999996,0.25,adapting
8.5,9.80665000000002,1.1377135122216533,0.25,0.25,0.08210999999999999,0.25,adapting
8.52,11.326440265903578,1.152424908027623,0.25,0.25,0.08086000000000002,0.25,adapting
8.54,11.435338694438878,1.1571229874489026,0.25,0.25,0.07961000000000004,0.25,adapting
8.56,10.032249820415757,1.1384212178758204,0.25,0.25,0.07835999999999996,0.25,adapting
8.58,8.419726163003592,1.1496567440471466,0.25,0.25,0.07710999999999998,0.25,adapting
8.6,8.094748270668713,1.1587707781110874,0.25,0.25,0.07586000000000001,0.25,adapting
8.62,9.359008203103123,1.1397920103661154,0.25,0.25,0.07461000000000004,0.25,adapting
8.64,11.038834790671677,1.146836919304382,0.25,0.25,0.07335999999999995,0.25,adapting
8.66,11.57476705131165,1.1598021170181065,0.25,0.25,0.07210999999999998,0.25,adapting
8.68,10.469274194832487,1.1417377946908371,0.25,0.25,0.07086,0.25,adapting
8.7,8.748636545873614,1.1441431028861662,0.25,0.25,0.06961000000000003,0.25,adapting
8.72,8.010201888829112,1.1601539307739093,0.25,0.25,0.06841752358513885,0.25,adapting
8.74,8.939493386616912,1.1441336033352865,0.25,0.25,0.06732504717027776,0.25,adapting
8.76,10.673806613383078,1.141745855811373,0.25,0.25,0.06633257075541667,0.25,adapting
8.78,11.60309811117088,1.1598046866392766,0.25,0.25,0.06544009434055557,0.25,adapting
8.8,10.864663454126394,1.1468266844799222,0.25,0.25,0.06464761792569441,0.25,adapting
8.82,9.144025805167617,1.1397982182102326,0.25,0.25,0.06395514151083331,0.25,adapting
8.84,8.038532948688369,1.1587757592705752,0.25,0.25,0.06336266509597221,0.25,adapting
8.86,8.574465209328315,1.1496463088364588,0.25,0.25,0.0628701886811111,0.25,adapting
8.88,10.254291796896768,1.1384250533640423,0.25,0.25,0.0625,0.25,adapting
8.9,11.518551729331282,1.157130072748232,0.25,0.25,0.0625,0.25,adapting
8.92,11.193573836996414,1.1524150639672306,0.25,0.25,0.0625,0.25,adapting
8.94,9.581050179584354,1.1377148874337877,0.25,0.25,0.0625,0.25,adapting
8.96,8.177961305561125,1.1549686971825486,0.25,0.25,0.0625,0.25,adapting
8.98,8.28685973409636,1.154959935285762,0.25,0.25,0.0625,0.25,adapting
9.0,9.806649999999967,1.137713561365908,0.25,0.25,0.0625,0.25,adapting
9.02,11.326440265903605,1.15242494875678,0.25,0.25,0.0625,0.25,adapting
9.04,11.4353386944389,1.1571229880637903,0.25,0.25,0.0625,0.25,adapting
9.06,10.032249820415707,1.1384211861572224,0.25,0.25,0.0625,0.25,adapting
9.08,8.419726163003626,1.1496567137650007,0.25,0.25,0.0625,0.25,adapting
9.1,8.094748270668697,1.1587707740294593,0.25,0.25,0.0625,0.25,adapting
9.12,9.359008203103171,1.139792030366479,0.25,0.25,0.0625,0.25,adapting
9.14,11.038834790671638,1.1468369413939952,0.25,0.25,0.0625,0.25,adapting
9.16,11.57476705131164,1.159802122336501,0.25,0.25,0.0625,0.25,adapting
9.18,10.46927419483244,1.1417377824275532,0.25,0.25,0.0625,0.25,adapting
9.2,8.748636545873657,1.1441430870515419,0.25,0.25,0.0625,0.25,adapting
9.22,8.010201888829114,1.1601539254170323,0.25,0.25,0.0625,0.25,adapting
9.24,8.939493386616865,1.144133610591562,0.25,0.25,0.0625,0.25,adapting
9.26,10.673806613383032,1.1417458669755256,0.25,0.25,0.0625,0.25,adapting
9.28,11.603098111170883,1.1598046914559006,0.25,0.25,0.0625,0.25,adapting
9.3,10.864663454126436,1.1468266803907017,0.25,0.25,0.0625,0.25,adapting
9.32,9.144025805167571,1.1397982104659214,0.25,0.25,0.0625,0.25,adapting
9.34,8.03853294868836,1.1587757552155444,0.25,0.25,0.0625,0.25,adapting
9.36,8.574465209328276,1.1496463109760464,0.25,0.25,0.0625,0.25,adapting
9.38,10.254291796896815,1.1384250586485345,0.25,0.25,0.0625,0.25,adapting
9.4,11.518551729331266,1.157130076014628,0.25,0.25,0.0625,0.25,adapting
9.42,11.193573836996448,1.1524150629876073,0.25,0.25,0.0625,0.25,adapting
9.44,9.581050179584306,1.1377148838889095,0.25,0.25,0.0625,0.25,adapting
9.46,8.177961305561148,1.1549686946358073,0.25,0.25,0.0625,0.25,adapting
9.48,8.286859734096387,1.15495993560626,0.25,0.25,0.0625,0.25,adapting
9.5,9.806649999999914,1.1377135637006857,0.25,0.25,0.0625,0.25,adapting
9.52,11.326440265903576,1.1524249506917679,0.25,0.25,0.0625,0.25,adapting
9.54,11.43533869443888,1.157122988093005,0.25,0.25,0.0625,0.25,adapting
9.56,10.03224982041576,1.1384211846503174,0.25,0.25,0.0625,0.25,adapting
9.58,8.419726163003594,1.1496567123263404,0.25,0.25,0.0625,0.25,adapting
9.6,8.094748270668713,1.1587707738355477,0.25,0.25,0.0625,0.25,adapting
9.62,9.35900820310312,1.1397920313166694,0.25,0.25,0.0625,0.25,adapting
9.64,11.038834790671674,1.1468369424434426,0.25,0.25,0.0625,0.25,adapting
9.66,11.574767051311651,1.1598021225891724,0.25,0.25,0.0625,0.25,adapting
9.68,10.46927419483249,1.141737781844944,0.25,0.25,0.0625,0.25,adapting
9.7,8.748636545873616,1.1441430862992643,0.25,0.25,0.0625,0.25,adapting
9.72,8.01020188882911,1.1601539251625388,0.25,0.25,0.0625,0.25,adapting
9.74,8.939493386616908,1.1441336109362996,0.25,0.25,0.0625,0.25,adapting
9.76,10.673806613383075,1.1417458675059204,0.25,0.25,0.0625,0.25,adapting
9.78,11.60309811117088,1.1598046916847353,0.25,0.25,0.0625,0.25,adapting
9.8,10.864663454126397,1.1468266801964315,0.25,0.25,0.0625,0.25,adapting
9.82,9.14402580516762,1.139798210098002,0.25,0.25,0.0625,0.25,adapting
9.84,8.03853294868837,1.1587757550228974,0.25,0.25,0.0625,0.25,adapting
9.86,8.574465209328313,1.1496463110776964,0.25,0.25,0.0625,0.25,adapting
9.88,10.254291796896764,1.1384250588995941,0.25,0.25,0.0625,0.25,adapting
9.9,11.51855172933128,1.1571300761698098,0.25,0.25,0.0625,0.25,adapting
9.92,11.193573836996416,1.1524150629410677,0.25,0.25,0.0625,0.25,adapting
9.94,9.581050179584357,1.137714883720497,0.25,0.25,0.0625,0.25,adapting
9.96,8.177961305561126,1.1549686945148157,0.25,0.25,0.0625,0.25,adapting
9.98,8.286859734096359,1.1549599356214868,0.25,0.25,0.0625,0.25,adapting
10.0,9.806649999999964,1.137713563811607,0.25,0.25,0.0625,0.25,adapting
10.02,11.326440265903603,1.1524249507836954,0.25,0.25,0.0625,0.25,adapting
10.04,11.435338694438903,1.1571229880943934,0.25,0.25,0.0625,0.25,adapting
10.06,10.03224982041571,1.1384211845787289,0.25,0.25,0.0625,0.25,adapting
10.08,8.419726163003627,1.1496567122579926,0.25,0.25,0.0625,0.25,adapting
10.1,8.094748270668696,1.158770773826336,0.25,0.25,0.0625,0.25,adapting
10.12,9.359008203103167,1.1397920313618113,0.25,0.25,0.0625,0.25,adapting
10.14,11.038834790671636,1.1468369424933003,0.25,0.25,0.0625,0.25,adapting
10.16,11.574767051311643,1.1598021226011759,0.25,0.25,0.0625,0.25,adapting
10.18,10.469274194832444,1.1417377818172647,0.25,0.25,0.0625,0.25,adapting
10.2,8.74863654587366,1.1441430862635236,0.25,0.25,0.0625,0.25,adapting
10.22,8.010201888829108,1.1601539251504465,0.25,0.25,0.0625,0.25,adapting
10.24,8.939493386616952,1.1441336109526767,0.25,0.25,0.0625,0.25,adapting
10.26,10.673806613383029,1.1417458675311178,0.25,0.25,0.0625,0.25,adapting
10.28,11.603098111170876,1.1598046916956055,0.25,0.25,0.0625,0.25,adapting
10.3,10.864663454126356,1.1468266801872007,0.25,0.25,0.0625,0.25,adapting
10.32,9.144025805167574,1.1397982100805222,0.25,0.25,0.0625,0.25,adapting
10.34,8.03853294868838,1.158775755013745,0.25,0.25,0.0625,0.25,adapting
10.36,8.574465209328348,1.1496463110825246,0.25,0.25,0.0625,0.25,adapting
10.38,10.254291796896812,1.1384250589115212,0.25,0.25,0.0625,0.25,adapting
10.4,11.518551729331264,1.1571300761771817,0.25,0.25,0.0625,0.25,adapting
10.42,11.193573836996384,1.152415062938855,0.25,0.25,0.0625,0.25,adapting
10.44,9.58105017958431,1.137714883712495,0.25,0.25,0.0625,0.25,adapting
10.46,8.17796130556115,1.1549686945090667,0.25,0.25,0.0625,0.25,adapting
10.48,8.28685973409633,1.154959935622209,0.25,0.25,0.0625,0.25,adapting
10.5,9.806650000000014,1.137713563816876,0.25,0.25,0.0625,0.25,adapting
10.52,11.326440265903575,1.1524249507880617,0.25,0.25,0.0625,0.25,adapting
10.54,11.435338694438924,1.1571229880944582,0.25,0.25,0.0625,0.25,adapting
10.56,10.032249820415663,1.138421184575325,0.25,0.25,0.0625,0.25,adapting
10.58,8.419726163003595,1.1496567122547428,0.25,0.25,0.0625,0.25,adapting
10.6,8.09474827066868,1.1587707738258965,0.25,0.25,0.0625,0.25,adapting
10.62,9.359008203103215,1.1397920313639547,0.25,0.25,0.0625,0.25,adapting
10.64,11.038834790671672,1.1468369424956677,0.25,0.25,0.0625,0.25,adapting
10.66,11.574767051311651,1.1598021226017463,0.25,0.25,0.0625,0.25,adapting
10.68,10.469274194832398,1.1417377818159489,0.25,0.25,0.0625,0.25,adapting
10.7,8.74863654587362,1.1441430862618247,0.25,0.25,0.0625,0.25,adapting
10.72,8.01020188882911,1.1601539251498698,0.25,0.25,0.0625,0.25,adapting
10.74,8.939493386616816,1.1441336109534528,0.25,0.25,0.0625,0.25,adapting
10.76,10.673806613383071,1.1417458675323138,0.25,0.25,0.0625,0.25,adapting
10.78,11.60309811117088,1.1598046916961198,0.25,0.25,0.0625,0.25,adapting
10.8,10.864663454126482,1.1468266801867606,0.25,0.25,0.0625,0.25,adapting
10.82,9.144025805167528,1.1397982100796908,0.25,0.25,0.0625,0.25,adapting
10.84,8.03853294868837,1.158775755013307,0.25,0.25,0.0625,0.25,adapting
10.86,8.574465209328235,1.1496463110827526,0.25,0.25,0.0625,0.25,adapting
10.88,10.25429179689686,1.1384250589120872,0.25,0.25,0.0625,0.25,adapting
10.9,11.51855172933128,1.1571300761775325,0.25,0.25,0.0625,0.25,adapting
10.92,11.193573836996483,1.152415062938752,0.25,0.25,0.0625,0.25,adapting
10.94,9.58105017958426,1.1377148837121172,0.25,0.25,0.0625,0.25,adapting
10.96,8.177961305561128,1.1549686945087942,0.25,0.25,0.0625,0.25,adapting
10.98,8.286859734096357,1.1549599356222455,0.25,0.25,0.0625,0.25,adapting
11.0,9.806649999999859,1.1377135638171278,0.25,0.25,0.0625,0.25,adapting
11.02,11.3264402659036,1.1524249507882713,0.25,0.25,0.0625,0.25,adapting
11.04,11.435338694438904,1.1571229880944633,0.25,0.25,0.0625,0.25,adapting
11.06,10.032249820415815,1.138421184575165,0.25,0.25,0.0625,0.25,adapting
11.08,8.419726163003565,1.1496567122545915,0.25,0.25,0.0625,0.25,adapting
11.1,8.094748270668696,1.1587707738258783,0.25,0.25,0.0625,0.25,adapting
11.12,9.359008203103064,1.1397920313640588,0.25,0.25,0.0625,0.25,adapting
11.14,11.038834790671707,1.1468369424957834,0.25,0.25,0.0625,0.25,adapting
11.16,11.574767051311643,1.1598021226017743,0.25,0.25,0.0625,0.25,adapting
11.18,10.469274194832542,1.1417377818158876,0.25,0.25,0.0625,0.25,adapting
11.2,8.74863654587358,1.1441430862617465,0.25,0.25,0.0625,0.25,adapting
11.22,8.010201888829114,1.160153925149847,0.25,0.25,0.0625,0.25,adapting
11.24,8.93949338661686,1.144133610953494,0.25,0.25,0.0625,0.25,adapting
11.26,10.673806613383114,1.141745867532374,0.25,0.25,0.0625,0.25,adapting
11.28,11.603098111170883,1.1598046916961486,0.25,0.25,0.0625,0.25,adapting
11.3,10.864663454126442,1.1468266801867435,0.25,0.25,0.0625,0.25,adapting
11.32,9.144025805167674,1.1397982100796527,0.25,0.25,0.0625,0.25,adapting
11.34,8.038532948688362,1.158775755013289,0.25,0.25,0.0625,0.25,adapting
11.36,8.57446520932827,1.1496463110827675,0.25,0.25,0.0625,0.25,adapting
11.38,10.254291796896709,1.1384250589121159,0.25,0.25,0.0625,0.25,adapting
11.4,11.518551729331294,1.15713007617755,0.25,0.25,0.0625,0.25,adapting
11.42,11.193573836996453,1.1524150629387482,0.25,0.25,0.0625,0.25,adapting
11.44,9.581050179584414,1.1377148837120987,0.25,0.25,0.0625,0.25,adapting
11.46,8.177961305561107,1.1549686945087823,0.25,0.25,0.0625,0.25,adapting
11.48,8.286859734096383,1.1549599356222469,0.25,0.25,0.0625,0.25,adapting
11.5,9.806649999999907,1.1377135638171394,0.25,0.25,0.0625,0.25,adapting
11.52,11.326440265903626,1.1524249507882816,0.25,0.25,0.0625,0.25,adapting
11.54,11.435338694438883,1.157122988094463,0.25,0.25,0.0625,0.25,adapting
11.56,10.032249820415768,1.1384211845751588,0.25,0.25,0.0625,0.25,adapting
11.58,8.419726163003663,1.1496567122545844,0.25,0.25,0.0625,0.25,adapting
11.6,8.09474827066871,1.158770773825877,0.25,0.25,0.0625,0.25,adapting
11.62,9.359008203103112,1.1397920313640635,0.25,0.25,0.0625,0.25,adapting
11.64,11.038834790671594,1.1468369424957865,0.25,0.25,0.0625,0.25,adapting
11.66,11.574767051311634,1.1598021226017725,0.25,0.25,0.0625,0.25,adapting
11.68,10.469274194832495,1.1417377818158836,0.25,0.25,0.0625,0.25,adapting
11.7,8.748636545873705,1.1441430862617394,0.25,0.25,0.0625,0.25,adapting
11.72,8.010201888829117,1.1601539251498414,0.25,0.25,0.0625,0.25,adapting
11.74,8.939493386616903,1.1441336109534932,0.25,0.25,0.0625,0.25,adapting
11.76,10.673806613382979,1.1417458675323737,0.25,0.25,0.0625,0.25,adapting
11.78,11.603098111170887,1.1598046916961458,0.25,0.25,0.0625,0.25,adapting
11.8,10.864663454126402,1.1468266801867395,0.25,0.25,0.0625,0.25,adapting
11.82,9.144025805167628,1.1397982100796493,0.25,0.25,0.0625,0.25,adapting
11.84,8.038532948688353,1.1587757550132884,0.25,0.25,0.0625,0.25,adapting
11.86,8.574465209328308,1.1496463110827664,0.25,0.25,0.0625,0.25,adapting
11.88,10.254291796896757,1.1384250589121159,0.25,0.25,0.0625,0.25,adapting
11.9,11.518551729331246,1.15713007617755,0.25,0.25,0.0625,0.25,adapting
11.92,11.193573836996421,1.1524150629387448,0.25,0.25,0.0625,0.25,adapting
11.94,9.581050179584365,1.1377148837120963,0.25,0.25,0.0625,0.25,adapting
11.96,8.177961305561173,1.15496869450878,0.25,0.25,0.0625,0.25,adapting
11.98,8.28685973409641,1.1549599356222444,0.25,0.25,0.0625,0.25,adapting
12.0,9.806649999999998,1.1377135638171396,0.25,0.25,0.0625,0.25,adapting
12.02,9.848866396275097,1.133942251860888,0.25,0.25,0.0625,0.25,adapting
12.04,9.851891352623301,1.0966301359735686,0.25,0.25,0.0625,0.25,adapting
12.06,9.812916661678214,1.0667208856130797,0.25,0.25,0.0625,0.25,adapting
12.08,9.768124337861211,1.063754318204666,0.25,0.25,0.0625,0.25,adapting
12.1,9.759097174185241,1.0274607532648188,0.25,0.25,0.0625,0.25,adapting
12.12,9.794215505641754,0.9898769516423331,0.25,0.25,0.0626016,0.2539999999999999,adapting
12.14,9.840877355296433,0.9866905865974269,0.25,0.25,0.06280640000000001,0.2580000000000002,adapting
12.16,9.855764362536435,0.9530695953816778,0.25,0.25,0.063116,0.26200000000000007,adapting
12.18,9.825056227634235,0.9076895283982366,0.25,0.25,0.06353199999999999,0.26599999999999996,adapting
12.2,9.77726073738538,0.9024509322533049,0.25,0.25,0.06405599999999997,0.26999999999999985,adapting
12.22,9.756748663578586,0.8716580216174471,0.25,0.25,0.06468960000000003,0.27400000000000013,adapting
12.24,9.782562316294914,0.8174899247722527,0.25,0.25,0.06543440000000002,0.278,adapting
12.26,9.830737683705083,0.8082955877416808,0.25,0.25,0.066292,0.2819999999999999,adapting
12.28,9.856551336421413,0.781215485720565,0.25,0.25,0.06726399999999998,0.2859999999999998,adapting
12.3,9.836039262614621,0.7174857310885543,0.25,0.25,0.06835200000000005,0.2900000000000001,adapting
12.32,9.788243772365766,0.7014165962306204,0.25,0.25,0.06945236793846424,0.294,adapting
12.34,9.757535637463565,0.6778796821882596,0.25,0.25,0.07054934354597339,0.2979999999999999,adapting
12.36,9.772422644703564,0.6019954910400578,0.25,0.25,0.07164299732998951,0.30199999999999977,adapting
12.38,9.819084494358243,0.5744407997882951,0.25,0.25,0.07273340746091216,0.30600000000000005,adapting
12.4,9.854202825814756,0.5542827347828552,0.25,0.25,0.07382065855872431,0.30999999999999994,adapting
12.42,9.845175662138788,0.4600491441934265,0.25,0.25,0.07490484054070354,0.31399999999999983,adapting
12.44,9.800383338321787,0.4103946766202034,0.25,0.25,0.07598604753589222,0.3179999999999997,adapting
